filename,chroma_frequency,sp_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc,label
0_araba.wav,0.9254193305969238,5207.65840752615,3302.3697123469988,9194.677734375,0.00048828125,-8.651381492614746,araba
0_araba1.wav,0.2415066659450531,1178.6091585916681,1594.7376727221558,2332.16552734375,0.031788013599537035,-1.927632451057434,araba
0_car.wav,0.33001869916915894,804.2822408386448,1458.7455296440132,1517.8415934244792,0.022377296730324073,-1.7880256175994873,araba
100_araba.wav,0.5520480871200562,1482.507281990932,1802.2801056370529,3025.5645751953125,0.05983705873842592,5.683957099914551,araba
100_araba1.wav,0.2942673861980438,1309.8656280807725,1289.780175860391,2245.8831787109375,0.07017008463541667,-7.597846984863281,araba
100_car.wav,0.48489445447921753,1738.839877225489,1723.7414701209414,3354.8929850260415,0.09277117693865741,-1.4173928499221802,araba
101_araba.wav,0.49419355392456055,1933.2069758965345,2061.5422582804936,3852.2501627604165,0.08575665509259259,3.9315638542175293,araba
101_araba1.wav,0.4085633456707001,959.887237543078,1497.023180987781,1888.5915120442708,0.02906403718171296,1.99349045753479,araba
101_car.wav,0.2906317710876465,1827.6868374923022,2145.174359989087,3866.954549153646,0.059389467592592594,0.42551857233047485,araba
102_araba.wav,0.5284117460250854,1522.0073259945714,1432.4589591029276,2807.4910481770835,0.09100115740740741,-6.771322727203369,araba
102_araba1.wav,0.3667302131652832,1513.752713409222,1518.6315405736782,2715.1275634765625,0.07868109809027778,-2.6725802421569824,araba
102_car.wav,0.3959272503852844,2389.371760214807,2275.313823518824,4818.1040445963545,0.10710539641203703,0.82921302318573,araba
103_araba.wav,0.36428841948509216,1563.6659156346054,1819.1923466829671,3302.35595703125,0.05491355613425926,-1.5996819734573364,araba
103_araba1.wav,0.4987049698829651,1217.7897490013816,1347.935876646062,2095.9981282552085,0.062441225405092594,-2.1912403106689453,araba
103_car.wav,0.357080340385437,1860.576244537862,2025.82299348783,3796.8221028645835,0.07590964988425926,-3.227436065673828,araba
104_araba.wav,0.3748702108860016,1236.7127659579203,1465.667974851889,2551.136271158854,0.049571849681712965,-6.722721576690674,araba
104_araba1.wav,0.4960208535194397,1445.0926347543557,1569.810511950527,2652.1728515625,0.07673701533564815,-0.6773558259010315,araba
104_car.wav,0.5316619873046875,1522.6575385742963,2152.8841963267214,3289.3961588541665,0.03591127748842592,5.73342752456665,araba
105_araba.wav,0.5336138606071472,1429.0418176397677,1555.8423914376663,2741.0970052083335,0.07402208116319445,2.8134653568267822,araba
105_araba1.wav,0.43324825167655945,1315.432649443368,1591.8790169999031,2555.622355143229,0.06161838107638889,-1.968751072883606,araba
105_car.wav,0.4360804557800293,1796.4046463032519,1862.6132679879931,3404.7882080078125,0.08943232783564815,3.607741594314575,araba
106_araba.wav,0.5183272957801819,1372.0944274317762,1874.8667873708744,2980.304972330729,0.03927047164351852,4.780726909637451,araba
106_araba1.wav,0.437359482049942,1128.0015210884553,1490.7298616073012,2064.0472412109375,0.04993127893518518,-1.2729547023773193,araba
106_car.wav,0.4290821850299835,1569.0969435957927,1824.223366534097,3169.866943359375,0.06193259910300926,0.6148540377616882,araba
107_araba.wav,0.4543865919113159,1255.6410162642994,1738.4570268316315,2703.61328125,0.03809045862268518,6.2802886962890625,araba
107_araba1.wav,0.36128324270248413,1322.31350072059,1571.937293256531,2305.298868815104,0.05787037037037037,0.1178031638264656,araba
